1	Standard for Flexible Metal Conduit
746F	Standard for Polymeric Materials - Flexible Dielectric Film Materials for Use in Printed-Wiring Boards and Flexible Materials Interconnect Constructions
746H	Outline of Investigation for Non-Halogenated Materials
746R	Outline of Investigation for Restricted Use Substances in Polymeric Materials 
749	Household Dishwashers
749	Household Dishwashers
749	Household Dishwashers
751	Standard for Vending Machines
752	Standard for Bullet-Resisting Equipment
752A	Guide for the Investigation of Bullet-Resisting Glazing Material  
753	Standard for Alarm Accessories for Automatic Water-Supply Control Valves for Fire-Protection Service
753	Guide for the Investigation of Alarm Accessories for Automatic Water-Supply Control Valves for Fire Protection Services
756	Standard for Coin and Currency Changers and Actuators
758	Standard for Appliance Wiring Material
762	POWER ROOF VENTILATORS FOR RESTAURANT EXHAUST APPLIANCES
763	Standard for Motor-Operated Commercial Food Preparing Machines
768	Standard for Combination Locks
770	STANDARD FOR STANDARD TEST METHOD FOR DETERMINATION OF LONG-TERM THERMAL RESISTANCE OF CLOSED-CELL THERMAL INSULATING FOAMS / MÉTHODE D'ESSAI NORMALISÉE POUR LA DÉTERMINATION DE LA RÉSISTANCE THERMIQUE À LONG TERME DES MOUSSES ISOLANTES THERMIQUES À ALVÉOLES FERMÉS
771	Standard for Night Depositories
771.1	Guide for Preparing Thermal Insulation Standards, Part 1 - Material Specifications
773	Standard for Plug-In Locking Type Photocontrols for Use with Area Lighting
773	STANDARD FOR THERMAL INSULATION TERMINOLOGY / NORME SUR LA TERMINOLOGIE DE L'ISOLATION THERMIQUE
773A	Standard for Nonindustrial Photoelectric Switches for Lighting Control
774	GUIDE STANDARD DE LABORATOIRE POUR L'ÉVALUATION DES ÉMISSIONS DE COMPOSÉS ORGANIQUES VOLATILS DE LA MOUSSE DE POLYURÉTHANE
774	STANDARD TEST METHOD FOR THE DETERMINATION OF VOLATILE ORGANIC COMPOUND EMISSIONS FROM POLYURETHANE FOAM / MÉTHODE D'ESSAI NORMALISÉE POUR LA DÉTERMINATION DES ÉMISSIONS DE COMPOSÉS ORGANIQUES VOLATILS DE LA MOUSSE DE POLYURÉTHANE
774A	Standard for Graphic Arts Equipment
775	Standard for Motor-Operated Water Pumps
778	Standard for Electrically Conductive Floorings
779	Guide for the Investigation of Electrically Conductive Floorings
779	Standard for Electric Flashlights and Lanterns for Use in Hazardous (Classified) Locations
783	Standard for Indicator Posts for Fire-Protection Service
789	Indicator Posts for Fire Protection Service
789	Standard for Standard Test Methods for Fire Tests of Roof Coverings
790	Standard for Residential Incinerators
791	Standard for Residential Incinerators
791	Standard for Automatically Operated Roof Vents for Smoke and Heat
793	ANSI/CAN/UL Automatically Operated Roof Vents for Smoke and Heat / Aérateurs exutoires à commande automatique pour la fumée et la chaleur
793	Guide for the Investigation of Automatically Operated Smoke and Heat Roof Vents
793	Standard for Commercial-Industrial Gas Heating Equipment
795	Printed Wiring Boards
796	Guide for the Investigation of Printed-Wiring Boards
796	Standard for Flexible Materials Interconnect Constructions
796F	Standard for Electrical Metallic Tubing - Steel
797	Electrical Metallic Tubing - Steel
797	Standard for Electrical Metallic Tubing - Aluminum and Stainless Steel
797A	STANDARD ON ELECTRIC UTILITY WORKPLACE ELECTRICAL SAFETY FOR GENERATION, TRANSMISSION, AND DISTRIBUTION / NORME SUR SÉCURITÉ ÉLECTRIQUE AU TRAVAIL POUR LES SERVICES PUBLICS DE PRODUCTION, DE TRANSPORT ET DE DISTRIBUTION D
801	Subject for Miscellaneous Wire
805	Subject 805
805	Standard for Capacitors
810	Standard for Electrochemical Capacitors
810A	DC Power Capacitors
810B	Standard for Commercial Audio Equipment
813	Gas-Tube-Sign Cable
814	Standard for Cord Sets and Power-Supply Cords
817	Standard for Electric Heaters For Use in Hazardous (Classified) Locations
823	Standard for Electric Heaters For Use in Hazardous (Classified) Locations
823	Standard for Household Electric Clocks
826	Standard for Central-Station Alarm Services
827	Hosted Central Station Services 
827A	Managed Video Services
827B	Subject for Control Units and Accessories for Fire Alarm Systems
833	Standard for Heating, Water Supply, and Power Boilers - Electric
834	Subject for Lighting Arresters
838	Standard for Insulation Coordination Including Clearances and Creepage Distances for Electrical Equipment
840	ANSI/CAN/UL/ULC Standard for Valves for Flammable and Combustible Liquids / Soupapes pour liquides inflammables et combustibles
842	Guide for the Investigation of Valves for Flammable and Combustible Liquids
842	ANSI/CAN/UL/ULC Valves for Flammable and Combustible Liquids / Soupapes pour liquides inflammables et combustibles
842	Valves for Gasoline and Gasoline/Ethanol Blends with Nominal Ethanol Concentrations up to 85 Percent (E0 - E85)
842A	Valves for Diesel Fuel, Biodiesel Fuel, Diesel/Biodiesel Blends with Nominal Biodiesel Concentrations up to 20 Percent (B20), Kerosene and Fuel Oil
842B	Standard for Luminaires for Use in Hazardous (Classified) Locations
844	Motor Control Centers
845	Standard for Metallic Sprinkler Pipe for Fire Protection Service
852	Standard for Service-Entrance Cables
854	Busways
857	Standard for Household Electric Ranges
858	Standard for Safety-Related Solid-State Controls for Household Electric Ranges
858A	Standard for Household Electric Personal Grooming Appliances
859	Standard for Pipe Unions for Flammable and Combustible Fluids and Fire-Protection  Service
860	Subject for Loose Fill Material (Fire Hazardous Classification of Building Materials)
861	Standard for Time-Indicating and -Recording Appliances
863	Standard for Control Units and Accessories for Fire Alarm Systems
864	Standard for Electrostatic Air Cleaners
867	Outline of Investigation for Commercial/Industrial Indoor Air Quality Systems, Ozone Generating Type
867A	Reference Standard for Service Equipment
869A	Standard for Wireways, Auxiliary Gutters, and Associated Fittings
870	Standard for Temperature-Indicating and -Regulating Equipment
873	Standard for Electric Dry-Bath Heaters
875	Standard for Electric Sign Components
879	LED KITS
879A	POLYMERIC ENCLOSURE SYSTEMS FOR THE SPLICE BETWEEN NEON TUBING ELECTRODE LEADS AND GTO CABLE, AND THE GTO CABLE LEADING TO THE SPLICE
879B	Sustainability for Manufacturing Organizations
880	Standard for Underfloor Raceways and Fittings
884	Standard for Delayed-Action Timelocks
887	Switchboards
891	Standard for Oil-Burning Stoves
896	Standard for Air Filter Units
900	Guide for the Investigation of Vehicle Alarm Systems and Units
904	Guidelines for Integrating Health and Safety in the Workplace
904Z	SOLENOIDS
906	Standard for Fireplace Accessories
907	Factory-Built Termination Caps for Use with Masonry Chimneys
907a	Standard for Highway Emergency Signals
912	Standard for Intrinsically Safe Apparatus and Associated Apparatus for Use in Class I, II, III, Division 1, Hazardous (Classified) Locations
913	Standard for Intrinsically Safe Apparatus and Associated Apparatus for Use in Class I, II, III, Division 1, Hazardous (Classified) Locations
913	Standard for Energy Management Equipment
916	Standard for Clock-Operated Switches
917	Standard for Clock-Operated Switches
917	Commercial Dishwashers
921	Standard for Commercial Dishwashers
921	Standard for Microwave Cooking Appliances
923	Standard for Emergency Lighting and Power Equipment
924	Standard for Fluorescent-Lamp Ballasts
935	Subject 935-1
935-1	Ground-Fault Circuit-Interrupters
943	Standard for Appliance Leakage-Current Interrupters
943B	SPECIAL PURPOSE GROUND-FAULT CIRCUIT-INTERRUPTERS
943C	Standard for Medium Heat Appliance Factory-Built Chimneys
959	540°C and 760°C Industrial Chimneys
959	Standard for Electric Hobby and Sports Equipment
961	Standard for Household and Commercial Furnishings
962	Standard for Furniture Power Distribution Units
962A	Outline of Investigation for Merchandise Display and Rack Mounted Power Distribution Units
962B	Standard for Sealing, Wrapping, and Marking Equipment
963	Standard for Electrically Heated Bedding
964	Subject for Industry Advisory Conference on Coatings (General Purpose and Fire Retardant) and Adhesives
967	Standard for Marking and Labeling Systems
969	Standard for Marking and Labeling Systems
969	ANSI/CAN/UL Standard for Marking and Labeling Systems - Flag Labels, Flag Tags, Wrap-Around Labels and Related Products / Système de marquage etd
969A	Retail Fixtures and Merchandise Displays
970	Standard for Nonmetallic Underground Piping For Flammable Liquids
971	Standard for Nonmetallic Underground Piping For Flammable Liquids
971	Nonmetallic Underground Piping for Flammable and Combustible Liquids
971	Metallic Underground Fuel Pipe
971A	Standard for Burglary Resisting Glazing Material
972	Standard for Burglary Resisting Glazing Material
972	Standard for Burglary Resisting Glazing Material
972	Standard for Fused Power-Circuit Devices
977	Standard for Water Treatment Appliances
979	Standard for Motor-Operated Household Food Preparing Machines
982	Standard for Motor-Operated Household Food Preparing Machines
982	Outline for Compatibility of Insulating Materials and Refrigerant/Oil for Use in Hermetic Refrigerant Motor-Compressors
984A	Standard for Household Fire Warning System Units
985	Standard for Stationary and Fixed Electric Tools
987	Standard for Tests for Safety-Related Controls Employing Solid-State Devices
991	STANDARD FOR SYSTEM TESTING USE ONLY
991-15	STANDARD FOR SYSTEM TESTING USE 2ONLY
991-16	Grease Interceptors
996.2	Humidifiers
998	Standard for Humidifiers
998	Subject 999F
999F	Standard for Fire Hydrants
S520	INTEGRATED SYSTEMS TESTING OF  FIRE PROTECTION AND LIFE SAFETY SYSTEMS
ESSAIS INTÉGRÉS DE SYSTÈMES DE PROTECTION INCENDIE ET DE SÉCURITÉ DES PERSONNES
1001	Standard for Rotating Electrical Machines - General Requirements
1004-1	Standard for Impedance Protected Motors
1004-2	Standard for Thermally Protected Motors
1004-3	Standard for Electric Generators
1004-4	Standard for Fire Pump Motors
1004-5	Standard for Servo and Stepper Motors
1004-6	Standard for Electronically Protected Motors
1004-7	Standard for Inverter Duty Motors
1004-8	Form Wound and Medium Voltage Rotating Electrical Machines
1004-9	Pool Pump Motors
1004- 10	Transfer Switch Equipment
1008	Standard for Transfer Switch Equipment, Over 1000 Volts
1008A	Outline for Source Interconnection Switches
1008B	Transfer Switch Equipment, Meter Mounted
1008M	Transfer Switch Equipment, Meter Mounted
1008M	Subject 1008S
1008S	Standard for Power Units Other Than Class 2
1012	Vacuum Cleaners, Blower Cleaners, and Household Floor Finishing Machines
1017	Standard for Electric Aquarium Equipment
1018	Standard for Thermal Cutoffs for Use in Electrical Appliances and Components
1020	Standard for Line Isolation Monitors
1022	Standard for Household Burglar-Alarm System Units
1023	Burglar Alarm System Units, Household
1023	Standard for Electric Household Cooking and Food Serving Appliances
1026	Standard for High-Intensity-Discharge Lamp Ballasts
1029	IGNITORS AND RELATED AUXILIARIES  FOR HID LAMP BALLASTS
1029a	Standard for Sheathed Heating Elements
1030	Standard for Burglary-Resistant Electric Locking Mechanisms
1034	Standard for Antitheft Alarms and Devices
1037	Guide for the Investigation of Anti-theft Alarms and Devices
1037	Security Latch Devices
1037B	Standard for Fire Test of Insulated Wall Construction
1040	Standard for Electric Baseboard Heating Equipment
1042	Standard for Grease Filters for Exhaust Ducts
1046	Standard for Isolated Power Systems Equipment
1047	Standard for Isolated Power Systems Equipment
1047	Standard for Ground-Fault Sensing and Relaying Equipment
1053	Standard for Halogenated Agent Extinguishing System Units
1058	Standard for Halogenated Agent Extinguishing System Units
1058	The Servicing of Halon and Clean Agent  Extinguishing Systems  / Entretien des systèmes  d'extinction au halon et aux agents propres
1058.18	Standard for Terminal Blocks
1059	Subject for Circuit Breaker and Ground Fault Circuit Interrupters
1060	Standard for Unit Substations
1062	Standard for Machine-Tool Wires and Cables
1063	Standard for Low-Voltage AC and DC Power Circuit Breakers Used in Enclosures
1066	US Naval Commercial Off The Shelf (COTS) Designated Three-Pole Low-Voltage AC Power Circuit Breakers, Drawout-Mounted Type, And Accessories/Functional Components For Use On Non-Nuclear Naval Combatant Ships
1066A	Standard for Electrically Conductive Equipment and Materials for Use in Flammable Anesthetizing Locations
1067	Standard for Hospital Signaling and Nurse Call Equipment
1069	Standard for Medium-Voltage Power Cables
1072	Standard for Medium-Voltage Power Cables
1072	Standard for Proprietary Burglar Alarm Units and Systems
1076	Proprietary Burglar Alarm Units and Systems 
1076	Standard for Supplementary Protectors for Use in Electrical Equipment
1077	Standard for Supplementary Protectors for Use in Electrical Equipment
1077	Outline of Investigation for Automatically Resettable Supplementary Protectors
1077A	Outline of Investigation for Automatically Resettable Supplementary Protectors
1077A	Subject for Industry Advisory Conference on Untreated Plywood
1078	Standard for Swimming Pool Pumps, Filters, and Chlorinators
1081	Standard for Household Electric Coffee Makers and Brewing-Type Appliances
1082	Household Electric Skillets and Frying-Type Appliances
1083	Standard for Household Trash Compactors
1086	Standard for Temporary Lighting Strings
1088	Standard for Temporary Lighting Strings / Norme sur les jeux de lumières temporaires
1088	Standard for Electric Snow Movers
1090	Standard for Butterfly Valves for Fire-Protection Service
1091	Preliminary Standard for Butterfly Valves for Fire Protection Service
1091	Butterfly Valve Indicator Posts for Fire Protection Service
1091A	Outline of Investigation for System Control Ball Valves for Fire Protection Service
1091B	Double Insulation Systems for Use in Electrical Equipment
1097	Standard for Alcohol and Kerosene Cooking Appliances for Marine Use
1100	Standard for Solidified Fuel Cooking Appliances for Marine Use
1101	Standard for Nonintegral Marine Fuel Tanks
1102	Standard for Marine Navigation Lights
1104	Standard for Marine Use Filters, Strainers, and Separators
1105	Standard for Marine Manually Operated Shutoff Valves for Flammable Liquids
1106	Electric Power Switches
1107	Standard for Marine Combustible Gas Indicators
1110	Standard for Marine Electric Motors and Generators (Cranking, Outdrive Tilt, Trim Tab, Generators, Alternators)
1112	Standard for Electrically Operated Pumps for Nonflammable Liquids, Marine
1113	Standard for Marine Engine Ignition Systems and Components
1120	Standard for Marine Through-Hull Fittings and Sea-Valves
1121	Standard for Marine Buoyant Devices
1123	Standard for Marine Blowers
1128	Standard for Wet Exhaust Components for Marine Engines
1129	Standard for Mechanically and Electrically Operated Fuel Pumps for Marine Use
1130	Marine Rigid and Flexible Air Ducting
1136	Standard for Low Voltage Marine Lighting Fixtures
1149	Standard for Recreational Boats
1168	Standard for Buoyant Cushions
1175	Standard for Buoyant Vests
1177	Standard for Fully Inflatable Recreational Personal Flotation Devices
1180	ANSI/CAN/UL Standard for Components for Personal Flotation Devices / ANSI/CAN/UL Norme sur les Composants de vêtements de flottaison individuels
1191	Standard for Marine Filters and Strainers for Nonflammable Liquids
1193	Standard for Floating Waterlights
1196	Standard for Immersion Suits
1197	Standard for Immersion Suits
1197	Standard for Recreational Boats Less Than 20 Feet in Length
1199	ANSI/CAN/UL/ULC Standard for Sensor Operated Backwater Prevention Systems / Norme sur les systèmes de prévention de retour d'eau à capteurs
1201	Sensor Operated Backwater Prevention Systems / Norme sur les systèmes de prévention de retour d'eau à capteurs
1201	Standard for Explosion-Proof and Dust-Ignition-Proof Electrical Equipment for Use in Hazardous (Classified) Locations
1203	Parts Cleaners
1204	Standard for Electric Commercial Clothes-Washing Equipment
1206	Standard for Amateur Movie Lights
1230	Standard for Battery Chargers for Charging Engine-Starter Batteries
1236	Subject for Trash Compactors
1237	Standard for Control Equipment for Use with Flammable Liquid Dispensing Devices
1238	BATTERY OPERATED HOSE NOZZLE VALVE READERS
1238A	Standard for Electric Commercial Clothes-Drying Equipment
1240	Standard for Junction Boxes for Swimming Pool Luminaires
1241	Standard for Electrical Intermediate Metal Conduit - Steel
1242	Subject 1243 - Certification Program for Nonmetallic Petroleum Product Containers to ASTM D3435-80
1243	Standard for Diesel Engines for Driving Centrifugal Fire Pumps
1247	Outline of Investigation for Variable Speed Limiting Controls Installed with Diesel Engines for Driving Stationary Fire Pumps
1247a	Standard for Engine-Generator Assemblies for Use in Recreational Vehicles
1248	Standard for Engine-Generator Assemblies for Use in Recreational Vehicles
1248	Pre-Engineered Dry and Wet Chemical Extinguishing System Units / Systèmes d'extinction d'incendie à poudres chimiques précalculés
1254	Pre-Engineered Dry and Wet Chemical Extinguishing System Units / Systèmes d'extinction d'incendie à poudres chimiques précalculés
1254	Fire Testing of Restaurant Cooking Area Fire Extinguishing System Units
1254.6	The Servicing of Restaurant Cooking Area Extinguishing Systems  
1254.18	Outline of Investigation for Dry Chemical Extinguishing System Units, Engineered Type
1254E	 Outline of Investigation for Rubber-Gasketed Fittings and Metallic Pipe for Commercial Cooking Equipment Protection Extinguishing System Units
1254F	Outline of Investigation for Stationary and Semi-Portable Hand Hose Line Dry Chemical Extinguishing System Units
1254H	Outline of Investigation for Stationary and Semi-Portable Hand Hose Line Dry Chemical Extinguishing System Units
1254H	Standard for Fire Test of Roof Deck Constructions
1256	Piping and Couplings, Polyvinyl Chloride (PVC) for Underground Fire Service
1285	Standard for Electric Water Heaters for Pools and Tubs
1261	IRRIGATION CABLES
1263	Irrigation Cables
1263	Standard for Flammable Liquid Storage Cabinets
1275	Guide for the Investigation of Storage Cabinets for Flammable Liquid
1275	Outline of Investigation for Welding Cable
1276	Standard for Electrical Power and Control Tray Cables with Optional Optical-Fiber Members
1277	Standard for Movable and Wall- or Ceiling-Hung Electric Room Heaters
1278	SOLAR COLLECTORS
1279	Standard for Electromagnetic Interference Filters
1283	Standard for Pipe and Couplings, Polyvinyl Chloride (PVC), and Oriented Polyvinyl Chloride (PVCO) for Underground Fire Service
1285	Pipe and Couplings, Polyvinyl Chloride (PVC), and Oriented Polyvinyl Chloride (PVCO) for Underground Fire Service
1285	Standard for Office Furnishings
1286	Composite Panels
1294	Standard for Shear Resistance Tests for Ceiling Boards for Manufactured Homes
1296	Standard for Roof Trusses for Manufactured Homes
1298	Subject for General Purpose Signaling Devices and Systems
1302	Standard for Marine Shipboard Cable
1309	Outline of Investigation for Cable for Use in Mobile Installations
1309A	Standard for Class 2 Power Units
1310	Standard for Nonmetallic Safety Cans for Petroleum Products
1313	Standard for Special-Purpose Metal Containers
1314	Standard for Special-Purpose Metal Containers
1314	Standard for Metal Waste Paper Containers
1315	ANSI/CAN/UL/ULC Standard for Fibre Reinforced Underground Tanks for Flammable and Combustible Liquids / Norme sur les réservoirs souterrains en plastique renforcé pour les liquides inflammables et combustibles
1316	ANSI/CAN/UL/ULC Standard for Fibre Reinforced Underground Tanks for Flammable and Combustible Liquids  / ANSI/CAN/UL/ULC Norme sur les réservoirs souterrains en plastique renforcé pour les liquides inflammables et combustibles
1316	POLYTETRAFLUOROETHYLENE PLASTIC SEAL MATERIALS
1321	Standard for Fabricated Scaffold Planks and Stages
1322	Standard for Scaffold Hoists
1323	Standard for Station Inlets and Outlets
1331	Standard for Organic Coatings for Steel Enclosures for Outdoor Use Electrical Equipment
1332	EXIT DOORS
1336	Outline of Investigation for LP-Gas, Natural Gas, and Manufactured Gas Devices for Engine Fuel Systems
1337	Outline of Investigation for LP-Gas, Natural Gas, and Manufactured Gas Devices for Engine Fuel Systems
1337	Outline for LP-Gas, Natural Gas, and Manufactured Gas Devices for Engine Fuel Systems
1337	Standard for Hoists
1340	Outline of Investigation for LP-Gas Vaporizers
1349	GUIDE FOR THE INVESTIGATION  OF LP-GAS VAPORIZERS
1349	Hose Reels
1351	Outline of Investigation for Pipe Joint Sealing Compounds
1356	Outline of Investigation for Oxygen-Fuel Gas Flash Arrester and Combination Flash Arrester and Back-Pressure Check Valves
1357	Outline of Investigation for Compressed Gas Check Valves and Hose Couplers
1358	Gas Boosters
1362	Outline of Investigation for Gas Boosters
1362	Standard for Relocatable Power Taps
1363	Special Purpose Relocatable Power Taps
1363A	Outline of Investigation for Corrugated Medical Tubing (CMT) Systems
1365	Outline of Investigation for Corrugated Medical Tubing (CMT) Systems
1365	Outline of Investigation for Insulated Bus Pipe
1366	Outline of Investigation for Insulated Bus Pipe
1366	Outline of Investigation for Restricted Use Substances in Metallic Components
1368	ANSI/CAN/UL/ULC Aboveground Piping for Flammable and Combustible Liquids / La tuyauterie hors sol pour les liquides inflammables et combustibles
